id,addition,apartment_number,city,country,lat,lon,post_code,street,average_delivery_time,delivery_cost,minimum_order_value,name,owner_id,phone,rating,thumbnail_image_id,full_image_id
931,Terrace,,Hengelo,NL,33.8013678,72.9003298,33100,48 Londonderry Crossing,44,2.6,6,Meembee,00u262s3jn87lHv5b5d7,+92 (599) 249-2828,3.8,,
932,Road,,Hengelo,NL,32.47304,35.0936,,3081 Prentice Lane,26,2.2,8,Trudoo,00u262s3jn87lHv5b5d7,+970 (270) 226-1188,4.8,,
933,Park,,Hengelo,NL,19.3579802,-99.0806088,36352,949 Fremont Hill,28,1.8,8,Yoveo,00u262s3jn87lHv5b5d7,+52 (314) 863-1488,3.2,,
934,Point,,Hengelo,NL,-8.1277952,112.7509656,,7 Fallview Circle,27,1.0,12,Blognation,00u262s3jn87lHv5b5d7,+62 (130) 982-4074,1.6,,
935,Lane,,Hengelo,NL,32.9210902,10.4508956,,18431 Sunfield Pass,19,2.5,10,Topdrive,00u262s3jn87lHv5b5d7,+216 (635) 940-7302,1.3,,
936,Drive,,Hengelo,NL,17.6416172,-63.2282569,,897 Elmside Way,18,2.4,1,Quimba,00u262s3jn87lHv5b5d7,+599 (582) 640-8767,2.5,,
937,Park,,Hengelo,NL,-20.139651,57.5617693,,0 Moose Plaza,36,0.3,8,Brightbean,00u262s3jn87lHv5b5d7,+230 (146) 130-6899,2.7,,
938,Street,,Hengelo,NL,-8.3426,123.2055,,2455 Karstens Court,41,1.6,5,Realbridge,00u262s3jn87lHv5b5d7,+62 (403) 423-7509,1.6,,
939,Pass,,Hengelo,NL,8.4362867,-69.9959762,,2 Pleasure Court,40,3.2,6,Browsetype,00u262s3jn87lHv5b5d7,+58 (849) 610-6895,4.0,,
940,Park,,Hengelo,NL,30.732578,73.8168807,69091,05 Kings Park,29,2.5,0,Browsezoom,00u262s3jn87lHv5b5d7,+92 (855) 654-1521,3.9,,
941,Point,,Hengelo,NL,43.499458,16.5426001,51253,21 Ramsey Place,17,2.4,5,Thoughtsphere,00u262s3jn87lHv5b5d7,+385 (999) 797-8733,3.2,,
942,Street,,Hengelo,NL,14.3839328,121.050126,6711,00 Springs Hill,41,1.9,3,Wikizz,00u262s3jn87lHv5b5d7,+63 (724) 902-1514,3.1,,
943,Parkway,,Hengelo,NL,7.8394835,126.0502748,8111,32 Sommers Trail,19,0.3,4,Feedmix,00u262s3jn87lHv5b5d7,+63 (849) 186-3018,2.2,,
944,Avenue,,Hengelo,NL,-17.9318052,25.8255575,,99 Autumn Leaf Street,16,1.6,8,Jamia,00u262s3jn87lHv5b5d7,+263 (628) 314-5416,3.9,,
945,Center,,Hengelo,NL,46.0952765,-64.7486638,E1A,90331 Green Ridge Trail,20,0.7,4,Gabtune,00u262s3jn87lHv5b5d7,+1 (485) 507-1096,4.9,,
946,Place,,Hengelo,NL,-6.2057964,106.7057733,,78 Lyons Parkway,40,0.5,2,Meejo,00u262s3jn87lHv5b5d7,+62 (370) 737-7054,3.4,,
947,Park,,Hengelo,NL,8.7078954,-76.0391909,230029,0975 Raven Parkway,19,0.2,9,Kare,00u262s3jn87lHv5b5d7,+57 (877) 923-7468,2.7,,
948,Avenue,,Hengelo,NL,20.543509,-97.4252917,93228,1166 Banding Lane,26,1.6,11,Blogtag,00u262s3jn87lHv5b5d7,+52 (405) 922-3143,4.2,,
949,Lane,,Hengelo,NL,55.7570915,37.6047016,901993,86 Fallview Lane,16,0.4,5,Tazz,00u262s3jn87lHv5b5d7,+7 (627) 969-3946,1.0,,
950,Plaza,,Hengelo,NL,6.6746161,-3.9725378,,38 Stoughton Circle,32,3.3,3,Dabshots,00u262s3jn87lHv5b5d7,+225 (926) 908-7833,2.9,,
951,Park,,Hengelo,NL,56.7679359,37.5577219,141901,5285 Division Hill,41,2.4,8,Vipe,00u262s3jn87lHv5b5d7,+7 (693) 318-0204,3.3,,
952,Parkway,,Hengelo,NL,52.44387,15.11697,69-200,00864 Mesta Junction,17,0.3,2,Innotype,00u262s3jn87lHv5b5d7,+48 (427) 146-9101,3.5,,
953,Drive,,Hengelo,NL,50.9129256,16.432166,58-140,5403 Fieldstone Parkway,43,2.3,5,Browsetype,00u262s3jn87lHv5b5d7,+48 (202) 556-5435,2.9,,
954,Crossing,,Hengelo,NL,56.8999269,26.7198789,,859 Calypso Hill,42,3.3,1,Kaymbo,00u262s3jn87lHv5b5d7,+371 (800) 741-9237,4.9,,
955,Lane,,Hengelo,NL,55.6583701,39.8653499,140732,29 Melvin Street,40,1.4,3,Quatz,00u262s3jn87lHv5b5d7,+7 (502) 334-9602,2.1,,
956,Center,,Hengelo,NL,35.8875895,8.8886672,,623 Fairfield Pass,37,1.1,3,Rhyloo,00u262s3jn87lHv5b5d7,+216 (481) 604-8219,1.4,,
957,Lane,,Hengelo,NL,50.9440122,5.9698278,6444,987 Forest Dale Court,44,2.6,10,Voonix,00u262s3jn87lHv5b5d7,+31 (528) 975-5238,3.5,,
958,Junction,,Hengelo,NL,15.3483742,-88.3967536,,0 Lien Hill,40,0.9,5,Realcube,00u262s3jn87lHv5b5d7,+504 (270) 771-2649,4.7,,
959,Avenue,,Hengelo,NL,54.3231922,50.8118074,446849,59 Corry Junction,16,3.3,2,Mudo,00u262s3jn87lHv5b5d7,+7 (886) 992-0485,1.5,,
960,Point,,Hengelo,NL,57.8721328,54.7288281,617140,5 Rieder Alley,15,2.6,3,Jaxbean,00u262s3jn87lHv5b5d7,+7 (861) 672-6608,3.3,,
961,Drive,,Hengelo,NL,25.318672,119.105528,,20 Park Meadow Drive,24,3.4,1,Voomm,00u262s3jn87lHv5b5d7,+86 (863) 934-8807,4.9,,
962,Center,,Hengelo,NL,25.423994,119.038321,,77 Duke Hill,28,2.8,10,Aivee,00u262s3jn87lHv5b5d7,+86 (557) 359-3469,2.6,,
963,Pass,,Hengelo,NL,12.6742954,11.0672864,,58 Utah Lane,41,1.7,5,Trudoo,00u262s3jn87lHv5b5d7,+234 (944) 277-4513,2.0,,
964,Road,,Hengelo,NL,1.019089,35.0023048,,0127 Shelley Place,42,0.9,8,Devshare,00u262s3jn87lHv5b5d7,+254 (680) 274-1282,1.1,,
965,Junction,,Hengelo,NL,40.0672874,20.1045229,,8376 Carey Hill,43,2.9,4,Feedfire,00u262s3jn87lHv5b5d7,+355 (828) 899-8595,2.0,,
966,Avenue,,Hengelo,NL,-22.5306158,-52.1708052,19280-000,54188 Derek Alley,20,0.1,3,Talane,00u262s3jn87lHv5b5d7,+55 (626) 814-3961,4.0,,
967,Drive,,Hengelo,NL,27.867125,107.503649,,346 Mcbride Plaza,30,2.0,3,Youfeed,00u262s3jn87lHv5b5d7,+86 (341) 559-5430,1.6,,
968,Avenue,,Hengelo,NL,50.009103,22.8837844,37-543,19427 Scoville Road,25,2.0,1,Skyba,00u262s3jn87lHv5b5d7,+48 (766) 324-3681,4.0,,
969,Junction,,Hengelo,NL,13.1353074,10.0499523,,18 Chinook Center,21,1.1,0,Tagtune,00u262s3jn87lHv5b5d7,+234 (331) 148-3484,1.4,,
970,Junction,,Hengelo,NL,35.91784,64.7755147,,4 Talisman Circle,33,3.1,12,Jabberstorm,00u262s3jn87lHv5b5d7,+93 (492) 112-9871,3.6,,
971,Street,,Hengelo,NL,56.0467,59.6086,422505,0 Grayhawk Lane,44,0.4,4,Twitterworks,00u262s3jn87lHv5b5d7,+7 (301) 174-8894,3.2,,
972,Park,,Hengelo,NL,35.61739,10.99466,,496 Warrior Hill,34,2.9,12,Tagpad,00u262s3jn87lHv5b5d7,+216 (909) 968-3009,1.9,,
973,Center,,Hengelo,NL,51.4798767,19.5308953,97-306,31 Mallard Alley,29,1.2,0,Linklinks,00u262s3jn87lHv5b5d7,+48 (277) 970-6958,2.8,,
974,Road,,Hengelo,NL,25.5810414,89.6616352,5631,8963 Farmco Alley,22,0.5,3,Twitterlist,00u262s3jn87lHv5b5d7,+880 (316) 557-1561,2.9,,
975,Way,,Hengelo,NL,27.0087129,14.4490398,,47 Troy Plaza,42,1.7,9,Skimia,00u262s3jn87lHv5b5d7,+218 (986) 456-3867,2.1,,
976,Way,,Hengelo,NL,6.139428,80.1030014,80240,14663 Esker Drive,18,3.2,7,Plambee,00u262s3jn87lHv5b5d7,+94 (683) 688-6888,4.3,,
977,Junction,,Hengelo,NL,43.258497,117.54141,,1228 Village Green Circle,35,0.4,10,Blogpad,00u262s3jn87lHv5b5d7,+86 (530) 365-9466,2.0,,
978,Trail,,Hengelo,NL,32.387233,81.145433,,46996 Kim Road,34,2.9,5,Jayo,00u262s3jn87lHv5b5d7,+86 (106) 459-7767,1.2,,
979,Way,,Hengelo,NL,41.4716583,-8.3564179,4805-556,8071 Scoville Center,40,1.9,1,LiveZ,00u262s3jn87lHv5b5d7,+351 (431) 101-8425,3.8,,
980,Lane,,Hengelo,NL,55.5292,42.2003001,452538,62024 Milwaukee Avenue,26,1.0,7,Tagcat,00u262s3jn87lHv5b5d7,+7 (853) 417-2350,3.4,,
981,Trail,,Hengelo,NL,-16.6481974,-50.3069088,76105-000,8003 Bayside Crossing,39,2.4,2,Snaptags,00u262s3jn87lHv5b5d7,+55 (231) 825-2639,1.2,,
982,Road,,Hengelo,NL,-23.611227,-46.668872,58823-000,49147 Stone Corner Road,15,1.4,3,Trudoo,00u262s3jn87lHv5b5d7,+55 (477) 703-8231,3.2,,
983,Street,,Hengelo,NL,57.7856103,43.200317,157980,70421 Sundown Parkway,17,1.1,6,Shuffletag,00u262s3jn87lHv5b5d7,+7 (439) 244-8351,1.1,,
984,Hill,,Hengelo,NL,59.719721,16.4276415,721 27,5073 Macpherson Alley,43,3.2,4,Bubbletube,00u262s3jn87lHv5b5d7,+46 (259) 747-6303,2.3,,
985,Crossing,,Hengelo,NL,-6.9326938,107.627451,,13 Lighthouse Bay Road,33,2.2,5,Viva,00u262s3jn87lHv5b5d7,+62 (266) 226-0047,4.6,,
986,Avenue,,Hengelo,NL,-6.1597768,106.8669252,,3 Upham Circle,28,3.0,7,Photolist,00u262s3jn87lHv5b5d7,+62 (186) 558-2904,4.9,,
987,Court,,Hengelo,NL,56.0127743,37.2229806,141580,06 Calypso Place,30,2.9,10,Myworks,00u262s3jn87lHv5b5d7,+7 (311) 408-9273,4.6,,
988,Road,,Hengelo,NL,47.2115555,3.8260916,56902 CEDEX 9,64160 Dakota Terrace,32,1.8,0,Jaxbean,00u262s3jn87lHv5b5d7,+33 (565) 583-2063,4.1,,
989,Center,,Hengelo,NL,-6.9219286,112.1579249,,3 Shopko Avenue,32,1.5,12,Eare,00u262s3jn87lHv5b5d7,+62 (862) 362-1990,1.4,,
990,Drive,,Hengelo,NL,55.064236,51.227402,423190,3 New Castle Trail,28,1.2,7,Vidoo,00u262s3jn87lHv5b5d7,+7 (625) 933-3243,4.3,,
991,Crossing,,Hengelo,NL,43.6410973,51.1985113,,754 Luster Parkway,24,2.6,1,Meevee,00u262s3jn87lHv5b5d7,+7 (606) 559-2440,4.5,,
992,Avenue,,Hengelo,NL,31.644875,90.21512,,14 Leroy Place,31,3.2,3,Zooxo,00u262s3jn87lHv5b5d7,+86 (484) 336-1126,2.3,,
993,Way,,Hengelo,NL,48.32643,39.53366,,064 Nelson Terrace,15,2.1,9,Edgepulse,00u262s3jn87lHv5b5d7,+380 (850) 625-2015,4.6,,
994,Parkway,,Hengelo,NL,-19.8381858,46.8567756,,8 Derek Avenue,20,0.6,0,Thoughtbeat,00u262s3jn87lHv5b5d7,+261 (453) 491-7534,3.0,,
995,Lane,,Hengelo,NL,8.32726,125.2297211,6210,8 Mccormick Pass,16,2.5,3,Avamm,00u262s3jn87lHv5b5d7,+63 (372) 701-4683,3.7,,
996,Parkway,,Hengelo,NL,36.43806,38.11984,,3 Ohio Avenue,43,0.4,6,Wordpedia,00u262s3jn87lHv5b5d7,+963 (688) 129-9741,1.2,,
997,Plaza,,Hengelo,NL,47.3752386,-0.8453268,34186 CEDEX 4,708 Amoth Drive,16,3.0,7,Trupe,00u262s3jn87lHv5b5d7,+33 (603) 384-0547,4.0,,
998,Crossing,,Hengelo,NL,-6.9158643,112.4351068,,91 Duke Junction,43,1.0,11,Photospace,00u262s3jn87lHv5b5d7,+62 (516) 551-2615,1.4,,
999,Pass,,Hengelo,NL,25.983202,107.869749,,717 Old Gate Drive,36,0.7,12,Realpoint,00u262s3jn87lHv5b5d7,+86 (244) 524-4287,1.4,,
1000,Street,,Hengelo,NL,-6.2736138,106.6717451,,5561 High Crossing Hill,37,2.2,1,Zoomcast,00u262s3jn87lHv5b5d7,+62 (311) 209-0050,2.6,,
